ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,OWN_CAR_AGE
244913,N,Y,
244914,N,N,
244915,N,Y,
244916,N,Y,
244917,N,N,
244918,N,Y,
244919,N,Y,
244920,Y,Y,16.0
244921,Y,N,14.0
244922,N,Y,
244923,N,N,
244924,N,Y,
244925,Y,Y,4.0
244926,N,N,
244927,Y,Y,4.0
244928,N,Y,
244929,N,Y,
244930,Y,N,14.0
244931,N,Y,
244932,N,N,
244933,N,Y,
244934,Y,Y,9.0
244935,N,Y,
244936,N,Y,
244937,Y,Y,13.0
244938,Y,Y,10.0
244939,Y,Y,1.0
244940,Y,Y,2.0
244941,N,Y,
244942,Y,N,2.0
244943,N,Y,
244944,N,Y,
244945,Y,Y,14.0
244946,N,Y,
244947,N,Y,
244948,Y,Y,24.0
244949,N,Y,
244950,N,N,
244951,N,N,
244952,Y,Y,13.0
244953,N,N,
244954,N,N,
244955,N,N,
244956,Y,Y,9.0
244957,N,N,
244958,N,Y,
244959,N,Y,
244960,N,N,
244961,N,Y,
244962,N,Y,
244963,N,N,
244964,N,Y,
244965,N,N,
244966,N,Y,
244967,N,Y,
244968,Y,Y,9.0
244969,N,N,
244970,Y,Y,18.0
244971,N,Y,
244972,N,N,
244973,N,Y,
244974,N,Y,
244975,N,Y,
244976,N,Y,
244977,Y,N,29.0
244978,Y,N,19.0
244979,N,Y,
244980,Y,N,13.0
244981,Y,Y,7.0
244982,N,Y,
244983,Y,Y,64.0
244984,N,Y,
244985,Y,Y,12.0
244986,N,Y,
244987,Y,N,12.0
244988,N,Y,
244989,N,Y,
244990,N,Y,
244991,N,N,
244992,Y,Y,8.0
244993,N,N,
244994,N,Y,
244995,N,N,
244996,Y,Y,26.0
244997,N,Y,
244998,N,Y,
244999,Y,Y,11.0
245000,Y,Y,16.0
245001,N,Y,
245002,N,N,
245003,Y,Y,64.0
245004,N,Y,
245005,N,Y,
245006,N,Y,
245007,N,N,
245008,N,N,
245009,N,Y,
245010,N,N,
245011,N,Y,
245012,N,N,
245013,N,N,
245014,N,Y,
245015,N,N,
245016,Y,Y,7.0
245017,Y,Y,14.0
245018,N,Y,
245019,N,Y,
245020,Y,Y,22.0
245021,Y,Y,13.0
245022,N,N,
245023,N,Y,
245024,Y,N,4.0
245025,Y,N,19.0
245026,N,Y,
245027,N,Y,
245028,Y,Y,13.0
245029,N,Y,
245030,N,Y,
245031,Y,Y,2.0
245032,Y,N,2.0
245033,N,Y,
245034,N,Y,
245035,Y,Y,1.0
245036,N,N,
245037,N,Y,
245038,N,Y,
245039,N,Y,
245040,N,Y,
245041,Y,Y,2.0
245042,N,N,
245043,N,Y,
245044,N,Y,
245045,N,Y,
245046,Y,N,0.0
245047,N,N,
245048,N,Y,
245049,Y,N,3.0
245050,N,Y,
245051,Y,Y,10.0
245052,N,N,
245053,Y,N,18.0
245054,N,N,
245055,Y,Y,11.0
245056,N,Y,
245057,Y,Y,11.0
245058,N,Y,
245059,Y,Y,19.0
245060,Y,Y,18.0
245061,Y,Y,34.0
245062,N,Y,
245063,Y,Y,3.0
245064,N,Y,
245065,N,N,
245066,Y,N,3.0
245067,Y,Y,13.0
245068,N,Y,
245069,N,Y,
245070,Y,Y,2.0
245071,Y,N,0.0
245072,N,Y,
245073,Y,Y,18.0
245074,Y,Y,13.0
245075,N,Y,
245076,N,Y,
245077,N,N,
245078,N,Y,
245079,N,Y,
245080,N,Y,
245081,Y,N,3.0
245082,N,Y,
245083,N,N,
245084,N,Y,
245085,Y,Y,3.0
245086,Y,N,9.0
245087,N,N,
245088,N,N,
245089,Y,Y,7.0
245090,Y,Y,6.0
245091,N,Y,
245092,Y,Y,13.0
245093,N,N,
245094,Y,Y,21.0
245095,Y,Y,8.0
245096,N,N,
245097,N,Y,
245098,N,Y,
245099,N,Y,
245100,N,N,
245101,N,N,
245102,Y,Y,1.0
245103,Y,Y,7.0
245104,Y,N,17.0
245105,N,N,
245106,Y,Y,1.0
245107,N,N,
245108,N,Y,
245109,Y,Y,15.0
245110,Y,Y,7.0
245111,Y,Y,32.0
245112,Y,Y,1.0
245113,N,Y,
245114,Y,Y,4.0
245115,N,Y,
245116,N,Y,
245117,N,N,
245118,N,N,
245119,N,N,
245120,N,Y,
245121,N,Y,
245122,N,N,
245123,N,Y,
245124,Y,Y,21.0
245125,N,Y,
245126,N,N,
245127,N,Y,
245128,N,Y,
245129,N,Y,
245130,N,N,
245131,Y,Y,12.0
245132,N,Y,
245133,N,Y,
245134,N,Y,
245135,Y,N,9.0
245136,N,Y,
245137,N,N,
245138,Y,Y,11.0
245139,N,Y,
245140,N,Y,
245141,N,N,
245142,N,Y,
245143,Y,Y,4.0
245144,N,Y,
245145,N,Y,
245146,N,Y,
245147,Y,Y,14.0
245148,N,Y,
245149,N,Y,
245150,Y,Y,0.0
245151,Y,Y,20.0
245152,N,Y,
245153,Y,Y,24.0
245154,Y,N,12.0
245155,N,N,
245156,N,Y,
245157,N,N,
245158,Y,Y,23.0
245159,Y,Y,28.0
245160,N,Y,
245161,Y,Y,14.0
245162,Y,N,10.0
245163,N,Y,
245164,N,Y,
245165,Y,Y,11.0
245166,Y,Y,17.0
245167,Y,Y,19.0
245168,Y,Y,6.0
245169,Y,Y,10.0
245170,Y,Y,4.0
245171,Y,N,20.0
245172,N,Y,
245173,N,Y,
245174,N,N,
245175,N,N,
245176,N,Y,
245177,Y,Y,7.0
245178,N,Y,
245179,Y,Y,7.0
245180,N,Y,
245181,Y,N,3.0
245182,N,N,
245183,N,Y,
245184,Y,N,3.0
245185,N,Y,
245186,N,Y,
245187,N,N,
245188,Y,Y,11.0
245189,N,Y,
245190,N,Y,
245191,Y,Y,14.0
245192,N,Y,
245193,N,Y,
245194,N,N,
245195,N,Y,
245196,Y,Y,7.0
245197,N,Y,
245198,N,Y,
245199,Y,N,9.0
245200,N,N,
245201,N,Y,
245202,Y,Y,13.0
245203,N,Y,
245204,N,Y,
245205,N,Y,
245206,N,Y,
245207,Y,Y,4.0
245208,Y,Y,19.0
245209,N,Y,
245210,N,N,
245211,N,Y,
245212,N,Y,
245213,N,Y,
245214,Y,Y,14.0
245215,N,Y,
245216,N,Y,
245217,N,Y,
245218,N,N,
245219,Y,N,1.0
245220,N,Y,
245221,N,N,
245222,Y,Y,24.0
245223,N,N,
245224,N,Y,
245225,N,Y,
245226,N,N,
245227,N,N,
245228,Y,Y,5.0
245229,N,Y,
245230,N,Y,
245231,Y,N,24.0
245232,N,Y,
245233,N,N,
245234,N,N,
245235,Y,Y,2.0
245236,N,Y,
245237,N,Y,
245238,Y,Y,16.0
245239,N,N,
245240,Y,N,13.0
245241,Y,Y,9.0
245242,N,Y,
245243,N,Y,
245244,N,Y,
245245,N,Y,
245246,N,Y,
245247,N,N,
245248,N,Y,
245249,N,N,
245250,Y,Y,21.0
245251,Y,Y,4.0
245252,N,Y,
245253,N,Y,
245254,Y,Y,14.0
245255,Y,Y,0.0
245256,N,Y,
245257,N,Y,
245258,Y,Y,15.0
245259,Y,Y,27.0
245260,N,Y,
245261,Y,Y,0.0
245262,Y,Y,5.0
245263,Y,N,13.0
245264,N,Y,
245265,Y,Y,22.0
245266,N,Y,
245267,N,Y,
245268,N,Y,
245269,N,Y,
245270,N,Y,
245271,N,Y,
245272,N,Y,
245273,N,Y,
245274,Y,Y,7.0
245275,N,N,
245276,N,Y,
245277,Y,Y,9.0
245278,Y,Y,10.0
245279,N,N,
245280,N,Y,
245281,N,Y,
245282,N,N,
245283,N,Y,
245284,Y,Y,9.0
245285,N,N,
245286,N,Y,
245287,Y,Y,13.0
245288,Y,Y,14.0
245289,N,Y,
245290,N,Y,
245291,N,Y,
245292,N,Y,
245293,Y,Y,12.0
245294,N,Y,
245295,N,N,
245296,N,Y,
245297,Y,Y,4.0
245298,Y,Y,3.0
245299,N,Y,
245300,Y,Y,9.0
245301,N,Y,
245302,Y,Y,4.0
245303,N,N,
245304,N,Y,
245305,Y,Y,7.0
245306,N,Y,
245307,N,N,
245308,Y,N,26.0
245309,Y,Y,2.0
245310,N,Y,
245311,N,Y,
245312,N,N,
245313,N,N,
245314,Y,Y,19.0
245315,N,Y,
245316,Y,Y,11.0
245317,N,Y,
245318,N,Y,
245319,Y,N,20.0
245320,Y,N,3.0
245321,N,N,
245322,N,Y,
245323,N,Y,
245324,N,Y,
245325,N,Y,
245326,Y,N,6.0
245327,N,Y,
245328,Y,N,16.0
245329,Y,N,6.0
245330,N,Y,
245331,N,Y,
245332,N,Y,
245333,N,N,
245334,N,Y,
245335,N,Y,
245336,N,Y,
245337,Y,Y,8.0
245338,Y,N,12.0
245339,N,Y,
245340,N,Y,
245341,N,Y,
245342,Y,Y,16.0
245343,Y,N,18.0
245344,Y,N,13.0
245345,Y,Y,4.0
245346,N,Y,
245347,N,N,
245348,Y,N,7.0
245349,Y,N,24.0
245350,Y,N,11.0
245351,N,Y,
245352,Y,Y,65.0
245353,Y,N,23.0
245354,N,Y,
245355,N,Y,
245356,N,Y,
245357,Y,N,3.0
245358,N,Y,
245359,N,N,
245360,N,Y,
245361,N,Y,
245362,N,Y,
245363,Y,Y,7.0
245364,N,N,
245365,N,N,
245366,Y,Y,8.0
245367,Y,N,11.0
245368,N,Y,
245369,N,Y,
245370,Y,Y,4.0
245371,Y,Y,21.0
245372,N,Y,
245373,N,Y,
245374,Y,Y,8.0
245375,N,N,
245376,N,N,
245377,N,Y,
245378,Y,Y,5.0
245379,N,N,
245380,Y,N,8.0
245381,Y,N,4.0
245382,N,Y,
245383,N,N,
245384,N,Y,
245385,Y,Y,11.0
245386,N,Y,
245387,N,Y,
245388,N,Y,
245389,N,Y,
245390,N,Y,
245391,Y,Y,14.0
245392,N,Y,
245393,N,Y,
245394,N,Y,
245395,N,Y,
245396,N,Y,
245397,N,Y,
245398,Y,N,4.0
245399,Y,N,2.0
245400,N,N,
245401,N,N,
245402,N,Y,
245403,N,N,
245404,N,N,
245405,N,Y,
245406,Y,N,28.0
245407,Y,Y,18.0
245408,N,Y,
245409,Y,Y,16.0
245410,N,N,
245411,N,N,
245412,Y,Y,4.0
245413,N,N,
245414,Y,Y,1.0
245415,Y,N,3.0
245416,N,N,
245417,Y,Y,3.0
245418,N,N,
245419,N,Y,
245420,N,Y,
245421,N,Y,
245422,N,Y,
245423,Y,Y,14.0
245424,N,N,
245425,N,Y,
245426,N,N,
245427,N,Y,
245428,N,Y,
245429,N,Y,
245430,N,N,
245431,N,Y,
245432,N,Y,
245433,Y,Y,2.0
245434,Y,N,2.0
245435,N,N,
245436,N,Y,
245437,N,N,
245438,N,N,
245439,N,Y,
245440,N,Y,
245441,Y,N,5.0
245442,N,Y,
245443,N,N,
245444,Y,Y,36.0
245445,N,Y,
245446,N,Y,
245447,N,Y,
245448,N,N,
245449,N,Y,
245450,Y,Y,6.0
245451,N,Y,
245452,N,N,
245453,N,Y,
245454,N,Y,
245455,Y,Y,3.0
245456,Y,Y,8.0
245457,N,Y,
245458,N,Y,
245459,Y,Y,17.0
245460,N,Y,
245461,N,Y,
245462,Y,Y,10.0
245463,Y,Y,10.0
245464,N,Y,
245465,N,Y,
245466,N,Y,
245467,N,Y,
245468,Y,N,7.0
245469,N,Y,
245470,N,N,
245471,N,Y,
245472,N,Y,
245473,Y,Y,11.0
245474,Y,Y,64.0
245475,Y,Y,15.0
245476,Y,N,35.0
245477,N,Y,
245478,N,Y,
245479,N,Y,
245480,N,Y,
245481,Y,N,7.0
245482,N,Y,
245483,Y,Y,13.0
245484,N,Y,
245485,N,N,
245486,Y,Y,2.0
245487,N,Y,
245488,Y,Y,12.0
245489,Y,Y,12.0
245490,N,Y,
245491,N,Y,
245492,N,Y,
245493,Y,Y,11.0
245494,Y,Y,6.0
245495,Y,Y,7.0
245496,N,N,
245497,N,Y,
245498,N,Y,
245499,Y,Y,9.0
245500,N,Y,
245501,Y,Y,2.0
245502,N,Y,
245503,Y,Y,7.0
245504,N,N,
245505,N,Y,
245506,N,N,
245507,N,Y,
245508,N,Y,
245509,Y,Y,14.0
245510,N,Y,
245511,N,Y,
245512,N,Y,
245513,N,Y,
245514,Y,Y,8.0
245515,Y,Y,11.0
245516,N,N,
245517,Y,Y,8.0
245518,N,Y,
245519,Y,N,6.0
245520,N,Y,
245521,Y,Y,1.0
245522,Y,Y,8.0
245523,Y,Y,3.0
245524,N,Y,
245525,N,Y,
245526,Y,Y,10.0
245527,N,Y,
245528,Y,Y,15.0
245529,Y,Y,26.0
245530,Y,Y,13.0
245531,N,N,
245532,N,N,
245533,N,N,
245534,N,Y,
245535,N,Y,
245536,N,N,
245537,N,Y,
245538,N,Y,
245539,N,Y,
245540,N,Y,
245541,Y,Y,10.0
245542,N,Y,
245543,N,Y,
245544,Y,Y,17.0
245545,N,Y,
245546,N,Y,
245547,N,N,
245548,Y,Y,12.0
245549,N,Y,
245550,N,Y,
245551,N,N,
245552,N,N,
245553,Y,Y,11.0
245554,Y,N,7.0
245555,Y,Y,27.0
245556,N,N,
245557,Y,Y,5.0
245558,N,N,
245559,N,Y,
245560,N,Y,
245561,N,Y,
245562,Y,Y,4.0
245563,N,Y,
245564,Y,Y,14.0
245565,N,Y,
245566,N,N,
245567,Y,Y,8.0
245568,N,Y,
245569,Y,Y,3.0
245570,N,Y,
245571,N,Y,
245572,Y,Y,32.0
245573,N,Y,
245574,N,Y,
245575,N,Y,
245576,N,Y,
245577,Y,Y,1.0
245578,N,Y,
245579,N,Y,
245580,N,N,
245581,Y,N,5.0
245582,N,Y,
245583,N,Y,
245584,Y,Y,25.0
245585,Y,Y,2.0
245586,N,Y,
245587,N,N,
245588,N,Y,
245589,N,N,
245590,Y,N,3.0
245591,N,N,
245592,Y,Y,2.0
245593,N,N,
245594,Y,N,24.0
245595,Y,Y,7.0
245596,N,Y,
245597,N,N,
245598,N,N,
245599,N,Y,
245600,N,Y,
245601,N,N,
245602,Y,Y,15.0
245603,Y,N,2.0
245604,N,Y,
245605,N,N,
245606,Y,Y,7.0
245607,N,N,
245608,N,N,
245609,Y,Y,11.0
245610,Y,N,12.0
245611,Y,N,3.0
245612,N,Y,
245613,Y,Y,8.0
245614,N,Y,
245615,N,N,
245616,N,N,
245617,Y,Y,6.0
245618,N,Y,
245619,N,Y,
245620,N,Y,
245621,N,Y,
245622,Y,N,29.0
245623,Y,Y,8.0
245624,N,Y,
245625,Y,Y,14.0
245626,Y,N,5.0
245627,N,Y,
245628,N,N,
245629,N,N,
245630,N,Y,
245631,N,N,
245632,Y,N,1.0
245633,N,Y,
245634,N,Y,
245635,N,Y,
245636,N,Y,
245637,N,Y,
245638,N,Y,
245639,Y,Y,10.0
245640,N,Y,
245641,Y,N,1.0
245642,N,Y,
245643,Y,Y,20.0
245644,Y,N,13.0
245645,N,Y,
245646,N,Y,
245647,N,N,
245648,Y,N,65.0
245649,N,N,
245650,N,Y,
245651,N,N,
245652,N,Y,
245653,Y,N,1.0
245654,Y,N,6.0
245655,Y,Y,9.0
245656,N,N,
245657,N,Y,
245658,N,Y,
245659,Y,Y,12.0
245660,Y,Y,12.0
245661,N,Y,
245662,N,Y,
245663,N,N,
245664,N,Y,
245665,N,Y,
245666,N,N,
245667,N,Y,
245668,N,Y,
245669,Y,Y,10.0
245670,Y,N,2.0
245671,Y,Y,12.0
245672,N,Y,
245673,N,Y,
245674,N,Y,
245675,Y,Y,6.0
245676,N,Y,
245677,N,Y,
245678,Y,Y,15.0
245679,N,Y,
245680,Y,Y,16.0
245681,N,Y,
245682,Y,Y,15.0
245683,N,Y,
245684,N,N,
245685,Y,Y,4.0
245686,Y,Y,2.0
245687,N,N,
245688,N,Y,
245689,N,Y,
245690,Y,Y,14.0
245691,N,Y,
245692,Y,N,24.0
245693,N,N,
245694,Y,Y,4.0
245695,N,Y,
245696,Y,N,7.0
245697,N,N,
245698,N,Y,
245699,N,Y,
245700,N,Y,
245701,N,N,
245702,N,Y,
245703,Y,Y,4.0
245704,Y,Y,12.0
245705,N,Y,
245706,N,Y,
245707,Y,Y,12.0
245708,N,Y,
245709,N,Y,
245710,N,Y,
245711,Y,N,29.0
245712,N,Y,
245713,N,Y,
245714,Y,Y,2.0
245715,N,Y,
245716,N,Y,
245717,Y,N,21.0
245718,N,N,
245719,Y,Y,10.0
245720,N,N,
245721,N,Y,
245722,N,Y,
245723,N,Y,
245724,N,N,
245725,Y,Y,10.0
245726,N,Y,
245727,N,N,
245728,N,Y,
245729,N,Y,
245730,N,N,
245731,N,N,
245732,N,Y,
245733,N,Y,
245734,N,Y,
245735,Y,N,20.0
245736,N,Y,
245737,N,Y,
245738,N,Y,
245739,N,Y,
245740,N,N,
245741,N,Y,
245742,N,Y,
245743,N,N,
245744,Y,N,1.0
245745,N,N,
245746,N,Y,
245747,N,Y,
245748,N,Y,
245749,N,N,
245750,N,N,
245751,N,Y,
245752,N,Y,
245753,N,N,
245754,N,Y,
245755,N,N,
245756,N,Y,
245757,N,Y,
245758,Y,N,14.0
245759,N,Y,
245760,Y,Y,12.0
245761,Y,Y,64.0
245762,Y,Y,15.0
245763,Y,Y,4.0
245764,N,Y,
245765,N,Y,
245766,Y,N,6.0
245767,N,Y,
245768,N,N,
245769,N,Y,
245770,N,Y,
245771,N,Y,
245772,N,Y,
245773,N,Y,
245774,N,Y,
245775,N,N,
245776,Y,N,4.0
245777,Y,Y,6.0
245778,Y,Y,21.0
245779,Y,Y,20.0
245780,N,Y,
245781,N,Y,
245782,N,N,
245783,N,Y,
245784,N,N,
245785,N,Y,
245786,N,Y,
245787,N,N,
245788,Y,Y,5.0
245789,N,Y,
245790,N,N,
245791,Y,Y,19.0
245792,N,N,
245793,N,Y,
245794,Y,N,11.0
245795,N,N,
245796,N,Y,
245797,Y,N,9.0
245798,N,Y,
245799,N,Y,
245800,Y,Y,17.0
245801,N,Y,
245802,N,Y,
245803,Y,N,6.0
245804,N,N,
245805,Y,Y,11.0
245806,N,N,
245807,N,Y,
245808,Y,Y,18.0
245809,Y,Y,24.0
245810,Y,Y,7.0
245811,N,N,
245812,Y,Y,11.0
245813,N,Y,
245814,N,Y,
245815,N,Y,
245816,N,Y,
245817,N,N,
245818,N,Y,
245819,Y,Y,3.0
245820,N,Y,
245821,Y,Y,65.0
245822,Y,Y,2.0
245823,N,Y,
245824,N,N,
245825,Y,Y,0.0
245826,N,Y,
245827,Y,Y,5.0
245828,Y,N,11.0
245829,N,N,
245830,N,Y,
245831,Y,Y,6.0
245832,Y,Y,0.0
245833,N,N,
245834,Y,Y,4.0
245835,Y,Y,7.0
245836,N,Y,
245837,Y,Y,7.0
245838,N,Y,
245839,N,Y,
245840,Y,N,18.0
245841,N,Y,
245842,N,Y,
245843,N,Y,
245844,Y,Y,4.0
245845,N,Y,
245846,N,Y,
245847,N,Y,
245848,N,N,
245849,N,Y,
245850,N,Y,
245851,Y,N,65.0
245852,Y,Y,10.0
245853,N,Y,
245854,N,Y,
245855,N,Y,
245856,Y,Y,14.0
245857,Y,Y,4.0
245858,N,N,
245859,N,N,
245860,N,Y,
245861,N,Y,
245862,Y,Y,2.0
245863,N,Y,
245864,N,N,
245865,Y,Y,4.0
245866,N,Y,
245867,N,Y,
245868,N,Y,
245869,N,Y,
245870,N,Y,
245871,Y,Y,5.0
245872,N,Y,
245873,Y,Y,1.0
245874,N,Y,
245875,N,N,
245876,N,N,
245877,Y,Y,11.0
245878,Y,Y,15.0
245879,N,Y,
245880,N,N,
245881,N,N,
245882,N,N,
245883,Y,N,12.0
245884,Y,Y,9.0
245885,N,Y,
245886,N,Y,
245887,N,N,
245888,Y,Y,11.0
245889,N,Y,
245890,N,Y,
245891,N,Y,
245892,Y,Y,10.0
245893,N,Y,
245894,Y,Y,3.0
245895,Y,N,19.0
245896,Y,Y,20.0
245897,N,Y,
245898,Y,N,12.0
245899,N,Y,
245900,N,N,
245901,N,Y,
245902,N,Y,
245903,N,N,
245904,Y,N,11.0
245905,N,N,
245906,Y,Y,4.0
245907,N,Y,
245908,Y,N,19.0
245909,N,Y,
245910,N,Y,
245911,Y,Y,1.0
245912,N,N,
245913,N,Y,
245914,N,Y,
245915,N,N,
245916,N,Y,
245917,N,N,
245918,N,N,
245919,N,Y,
245920,N,Y,
245921,N,Y,
245922,N,Y,
245923,Y,Y,7.0
245924,Y,Y,14.0
245925,Y,Y,11.0
245926,Y,N,0.0
245927,N,Y,
245928,N,Y,
245929,N,Y,
245930,N,N,
245931,N,Y,
245932,Y,Y,9.0
245933,N,N,
245934,Y,N,14.0
245935,Y,Y,1.0
245936,Y,Y,22.0
245937,N,Y,
245938,N,Y,
245939,Y,Y,13.0
245940,N,Y,
245941,N,Y,
245942,Y,Y,5.0
245943,N,Y,
245944,N,Y,
245945,N,Y,
245946,N,N,
245947,N,Y,
245948,N,Y,
245949,N,Y,
245950,N,Y,
245951,Y,Y,17.0
245952,N,N,
245953,N,N,
245954,Y,Y,9.0
245955,N,Y,
245956,Y,N,2.0
245957,Y,Y,7.0
245958,Y,N,2.0
245959,N,Y,
245960,Y,Y,5.0
245961,N,N,
245962,N,Y,
245963,N,N,
245964,Y,Y,10.0
245965,N,N,
245966,Y,Y,9.0
245967,N,Y,
245968,N,N,
245969,N,Y,
245970,N,Y,
245971,N,Y,
245972,N,Y,
245973,Y,N,6.0
245974,N,N,
245975,Y,N,15.0
245976,N,Y,
245977,N,Y,
245978,Y,Y,5.0
245979,Y,Y,8.0
245980,Y,Y,14.0
245981,N,Y,
245982,N,N,
245983,N,Y,
245984,Y,Y,17.0
245985,N,Y,
245986,N,Y,
245987,Y,Y,21.0
245988,N,Y,
245989,Y,N,11.0
245990,Y,Y,8.0
245991,Y,Y,26.0
245992,N,Y,
245993,N,Y,
245994,Y,Y,8.0
245995,N,Y,
245996,Y,N,2.0
245997,N,Y,
245998,N,Y,
245999,Y,Y,2.0
246000,N,Y,
246001,N,N,
246002,Y,Y,4.0
246003,Y,Y,64.0
246004,N,Y,
246005,Y,Y,1.0
246006,Y,N,19.0
246007,Y,Y,6.0
246008,N,Y,
246009,Y,Y,7.0
246010,N,Y,
246011,N,N,
246012,Y,Y,10.0
246013,Y,N,3.0
246014,Y,Y,3.0
246015,N,Y,
246016,N,N,
246017,N,Y,
246018,N,Y,
246019,N,Y,
246020,Y,N,2.0
246021,N,Y,
246022,Y,Y,17.0
246023,N,Y,
246024,N,Y,
246025,Y,N,11.0
246026,Y,Y,11.0
246027,N,Y,
246028,Y,Y,13.0
246029,N,Y,
246030,Y,Y,21.0
246031,N,Y,
246032,N,Y,
246033,N,N,
246034,Y,Y,19.0
246035,N,Y,
246036,N,Y,
246037,N,Y,
246038,Y,N,9.0
246039,N,Y,
246040,N,Y,
246041,Y,Y,5.0
246042,N,N,
246043,N,Y,
246044,Y,Y,4.0
246045,N,Y,
246046,N,Y,
246047,N,Y,
246048,N,N,
246049,Y,Y,17.0
246050,Y,Y,3.0
246051,N,Y,
246052,Y,N,4.0
246053,N,Y,
246054,Y,Y,9.0
246055,N,Y,
246056,N,N,
246057,Y,Y,15.0
246058,Y,N,8.0
246059,N,Y,
246060,N,Y,
246061,N,N,
246062,N,N,
246063,N,Y,
246064,Y,Y,18.0
246065,N,Y,
246066,N,N,
246067,N,N,
246068,Y,N,10.0
246069,Y,Y,2.0
246070,N,Y,
246071,N,N,
246072,Y,N,7.0
246073,N,N,
246074,Y,N,28.0
246075,N,Y,
246076,N,N,
246077,N,Y,
246078,N,Y,
246079,N,Y,
246080,N,Y,
246081,Y,Y,4.0
246082,N,N,
246083,Y,Y,22.0
246084,Y,Y,33.0
246085,Y,Y,14.0
246086,N,N,
246087,N,Y,
246088,Y,Y,14.0
246089,Y,Y,16.0
246090,N,Y,
246091,N,N,
246092,N,N,
246093,N,N,
246094,N,N,
246095,N,Y,
246096,N,Y,
246097,Y,Y,20.0
246098,N,Y,
246099,Y,N,6.0
246100,N,Y,
246101,Y,Y,17.0
246102,N,Y,
246103,N,Y,
246104,N,Y,
246105,N,Y,
246106,Y,N,10.0
246107,N,Y,
246108,Y,N,8.0
246109,Y,Y,14.0
246110,N,Y,
246111,N,Y,
246112,N,Y,
246113,N,Y,
246114,N,Y,
246115,N,Y,
246116,Y,N,12.0
246117,Y,Y,14.0
246118,Y,Y,6.0
246119,Y,Y,4.0
246120,N,Y,
246121,N,Y,
246122,N,Y,
246123,Y,Y,2.0
246124,N,Y,
246125,Y,Y,3.0
246126,N,N,
246127,N,Y,
246128,Y,Y,3.0
246129,Y,N,12.0
246130,Y,Y,8.0
246131,N,N,
246132,N,Y,
246133,Y,Y,12.0
246134,N,Y,
246135,N,Y,
246136,N,N,
246137,N,Y,
246138,N,Y,
246139,N,Y,
246140,Y,N,8.0
246141,Y,Y,4.0
246142,N,Y,
246143,N,Y,
246144,N,Y,
246145,N,Y,
246146,N,Y,
246147,Y,Y,13.0
246148,Y,Y,12.0
246149,N,Y,
246150,N,Y,
246151,Y,Y,3.0
246152,N,Y,
246153,N,Y,
246154,N,Y,
246155,N,Y,
246156,N,N,
246157,N,Y,
246158,N,Y,
246159,Y,Y,27.0
246160,N,Y,
246161,N,N,
246162,N,N,
246163,Y,Y,25.0
246164,N,Y,
246165,N,Y,
246166,N,N,
246167,N,Y,
246168,N,N,
246169,N,Y,
246170,Y,Y,23.0
246171,Y,N,8.0
246172,N,Y,
246173,N,Y,
246174,N,Y,
246175,Y,Y,7.0
246176,Y,Y,11.0
246177,Y,N,4.0
246178,N,N,
246179,N,N,
246180,N,Y,
246181,N,Y,
246182,Y,Y,11.0
246183,N,Y,
246184,N,Y,
246185,Y,Y,64.0
246186,N,Y,
246187,N,Y,
246188,N,Y,
246189,N,Y,
246190,N,Y,
246191,Y,Y,8.0
246192,Y,Y,8.0
246193,N,Y,
246194,N,Y,
246195,Y,Y,15.0
246196,N,Y,
246197,N,Y,
246198,Y,Y,18.0
246199,N,Y,
246200,Y,Y,7.0
246201,N,N,
246202,N,Y,
246203,N,Y,
246204,Y,Y,5.0
246205,N,N,
246206,Y,Y,7.0
246207,Y,Y,4.0
246208,N,Y,
246209,Y,N,18.0
246210,Y,Y,8.0
246211,N,Y,
246212,Y,Y,11.0
246213,N,Y,
246214,N,Y,
246215,Y,N,16.0
246216,N,Y,
246217,N,N,
246218,N,Y,
246219,N,Y,
246220,Y,Y,18.0
246221,Y,Y,18.0
246222,N,Y,
246223,Y,N,12.0
246224,Y,Y,16.0
246225,Y,Y,65.0
246226,Y,N,10.0
246227,Y,Y,13.0
246228,Y,N,7.0
246229,N,N,
246230,N,Y,
246231,Y,N,6.0
246232,Y,Y,6.0
246233,Y,N,5.0
246234,N,Y,
246235,Y,Y,64.0
246236,Y,Y,13.0
246237,Y,Y,2.0
246238,Y,Y,3.0
246239,N,Y,
246240,N,Y,
246241,N,N,
246242,N,N,
246243,Y,N,1.0
246244,Y,N,15.0
246245,N,Y,
246246,N,N,
246247,Y,Y,22.0
246248,N,Y,
246249,Y,N,13.0
246250,Y,N,0.0
246251,Y,Y,1.0
246252,N,Y,
246253,Y,N,0.0
246254,N,Y,
246255,N,N,
246256,N,Y,
246257,Y,Y,8.0
246258,N,N,
246259,N,Y,
246260,N,Y,
246261,Y,Y,18.0
246262,N,Y,
246263,N,Y,
246264,N,Y,
246265,N,Y,
246266,Y,Y,11.0
246267,N,Y,
246268,Y,Y,17.0
246269,N,N,
246270,N,Y,
246271,Y,N,16.0
246272,N,N,
246273,N,Y,
246274,N,N,
246275,Y,Y,16.0
246276,Y,Y,1.0
246277,N,N,
246278,Y,N,17.0
246279,N,Y,
246280,N,Y,
246281,Y,Y,14.0
246282,Y,Y,7.0
246283,N,N,
246284,Y,Y,11.0
246285,Y,N,5.0
246286,N,N,
246287,N,Y,
246288,Y,N,9.0
246289,N,N,
246290,N,Y,
246291,Y,Y,8.0
